City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Karratha,AU,2022-03-10 21:54:22,-20.7377,116.8463,85.28,59,2,1.68
296,Bandrele,YT,2022-03-10 21:54:23,-12.9067,45.1914,78.55,94,0,5.75
297,Kamina,CD,2022-03-10 21:54:23,-8.7386,24.9906,65.23,93,100,1.45
298,Port Augusta,AU,2022-03-10 21:54:23,-32.5,137.7667,64.92,39,5,4.25
299,Katherine,AU,2022-03-10 21:54:24,-14.4667,132.2667,77.32,88,76,0.0
300,Galle,LK,2022-03-10 21:54:24,6.0367,80.217,77.61,83,43,1.5
301,Teya,RU,2022-03-10 21:54:25,60.3778,92.6267,-25.92,100,98,2.42
302,Nyurba,RU,2022-03-10 21:54:25,63.2842,118.3319,0.54,91,100,7.31
303,Hamilton,US,2022-03-10 21:50:09,39.1834,-84.5333,54.43,45,75,6.91
304,Port Elizabeth,ZA,2022-03-10 21:54:26,-33.918,25.5701,64.69,94,0,2.3
305,Nizwa,OM,2022-03-10 21:54:27,22.9333,57.5333,73.63,32,0,1.66
306,Port Lincoln,AU,2022-03-10 21:54:27,-34.7333,135.8667,62.82,79,22,11.14
307,Bethel,US,2022-03-10 21:54:28,41.3712,-73.414,47.3,64,97,1.59
308,Cahir,IE,2022-03-10 21:54:28,52.3769,-7.9217,47.52,80,100,23.78
309,Ormara,PK,2022-03-10 21:54:29,25.2088,64.6357,74.25,72,1,8.03
310,Sibolga,ID,2022-03-10 21:54:29,1.7427,98.7792,76.14,88,100,2.04
311,Hwange,ZW,2022-03-10 21:54:30,-18.3693,26.5019,68.76,86,16,1.88
312,Touros,BR,2022-03-10 21:54:30,-5.1989,-35.4608,81.55,74,100,15.95
313,Kavieng,PG,2022-03-10 21:54:30,-2.5744,150.7967,82.24,73,100,4.23
314,Hami,CN,2022-03-10 21:54:31,42.8,93.45,46.92,44,100,11.63
315,Puerto Escondido,MX,2022-03-10 21:54:31,15.85,-97.0667,85.14,56,4,9.17
316,Rengo,CL,2022-03-10 21:54:32,-34.4167,-70.8667,84.52,16,0,7.65
317,Ocos,GT,2022-03-10 21:54:33,14.5094,-92.1933,84.31,59,1,11.32
318,Havelock,US,2022-03-10 21:54:33,34.8791,-76.9013,50.0,91,100,10.36
319,Lerwick,GB,2022-03-10 21:55:34,60.1545,-1.1494,46.4,89,76,30.6
320,Moussoro,TD,2022-03-10 21:55:34,13.6408,16.4901,79.39,20,60,20.98
321,Warren,US,2022-03-10 21:54:40,39.4334,-84.1666,53.19,48,45,3.0
322,Andenes,NO,2022-03-10 21:55:35,69.3143,16.1194,42.78,70,40,25.32
323,Opuwo,NA,2022-03-10 21:55:36,-18.0607,13.84,75.85,52,83,2.98
324,Kiama,AU,2022-03-10 21:55:36,-34.6833,150.8667,69.01,75,53,8.28
325,Podosinovets,RU,2022-03-10 21:55:36,60.2776,47.0659,5.81,97,77,5.17
326,Aizpute,LV,2022-03-10 21:55:37,56.7167,21.6,25.83,51,94,6.49
327,Lorengau,PG,2022-03-10 21:55:37,-2.0226,147.2712,81.54,74,95,1.9
328,Cabedelo,BR,2022-03-10 21:53:43,-6.9811,-34.8339,81.27,77,99,14.36
329,Leeuwarden,NL,2022-03-10 21:55:38,53.2014,5.8086,48.2,60,91,12.66
330,Orlovskiy,RU,2022-03-10 21:55:38,46.8714,42.0592,26.65,75,100,11.77
331,Pochutla,MX,2022-03-10 21:55:39,15.7432,-96.4661,88.83,47,1,10.0
332,Chumikan,RU,2022-03-10 21:53:47,54.7183,135.315,15.84,95,100,11.54
333,Abrau-Dyurso,RU,2022-03-10 21:55:41,44.69,37.59,27.86,87,94,19.89
334,Mirnyy,RU,2022-03-10 21:55:41,62.5353,113.9611,-19.3,100,98,2.98
335,Upata,VE,2022-03-10 21:55:42,8.0086,-62.3989,74.19,88,82,4.07
336,Martapura,ID,2022-03-10 21:55:42,-3.4167,114.85,75.29,94,75,2.3
337,Srednekolymsk,RU,2022-03-10 21:55:43,67.45,153.6833,-7.06,99,99,1.72
338,Codrington,AU,2022-03-10 21:55:43,-38.2667,141.9667,60.04,64,71,6.98
339,Hashtrud,IR,2022-03-10 21:55:44,37.4779,47.0508,39.15,76,19,12.35
340,Ahipara,NZ,2022-03-10 21:55:44,-35.1667,173.1667,71.73,66,42,9.64
341,Eyl,SO,2022-03-10 21:55:44,7.9803,49.8164,74.3,71,100,9.19
342,Mutare,ZW,2022-03-10 21:55:45,-18.9707,32.6709,61.68,98,36,3.18
343,Iisalmi,FI,2022-03-10 21:55:45,63.5592,27.1907,33.13,89,100,9.55
344,Santo Domingo,DO,2022-03-10 21:52:09,18.5001,-69.9886,83.88,82,75,3.0
345,College,US,2022-03-10 21:55:13,64.8569,-147.8028,22.98,66,100,11.5
346,Haapiti,PF,2022-03-10 21:55:46,-17.5667,-149.8667,85.73,71,81,12.46
347,Gamba,GA,2022-03-10 21:55:47,-2.65,10.0,79.9,81,100,5.66
348,Broken Hill,AU,2022-03-10 21:55:47,-31.95,141.4333,56.91,47,7,10.36
349,Yining,CN,2022-03-10 21:55:47,29.0361,114.5636,59.9,81,0,1.3
350,Amahai,ID,2022-03-10 21:55:48,-3.3333,128.9167,78.84,83,100,4.7
351,Talnakh,RU,2022-03-10 21:52:23,69.4865,88.3972,-23.8,98,59,7.56
352,Fort Nelson,CA,2022-03-10 21:55:49,58.8053,-122.7002,9.99,44,100,8.05
353,Sabzevar,IR,2022-03-10 21:55:49,36.2126,57.6819,70.88,26,100,18.41
354,Te Anau,NZ,2022-03-10 21:55:50,-45.4167,167.7167,66.79,65,81,6.6
355,Platanos,GR,2022-03-10 21:55:50,37.6667,21.6167,45.09,67,85,7.54
356,Taungdwingyi,MM,2022-03-10 21:55:51,20.0167,95.55,77.59,33,19,6.17
357,River Falls,US,2022-03-10 21:55:51,44.8614,-92.6238,27.41,56,100,9.84
358,Carutapera,BR,2022-03-10 21:53:51,-1.195,-46.02,76.14,91,100,4.52
359,Portland,US,2022-03-10 21:54:22,45.5234,-122.6762,52.61,41,100,3.0
360,Sambava,MG,2022-03-10 21:55:52,-14.2667,50.1667,76.57,92,100,5.32
361,Geraldton,AU,2022-03-10 21:55:53,-28.7667,114.6,64.81,59,5,0.0
362,Naze,JP,2022-03-10 21:55:53,28.3667,129.4833,59.92,63,100,7.43
363,Boyolangu,ID,2022-03-10 21:55:54,-8.1181,111.8935,75.02,92,100,1.95
364,Muisne,EC,2022-03-10 21:55:54,0.6,-80.0333,80.6,76,99,6.64
365,Pacific Grove,US,2022-03-10 21:55:55,36.6177,-121.9166,68.54,56,0,7.0
366,Ojinaga,MX,2022-03-10 21:56:55,29.5667,-104.4167,78.57,13,0,5.75
367,Trapani,IT,2022-03-10 21:56:56,37.8333,12.6667,43.57,79,19,4.36
368,Grajau,BR,2022-03-10 21:56:56,-5.8194,-46.1386,75.83,93,100,2.24
369,Ossora,RU,2022-03-10 21:56:21,59.2353,163.0719,16.68,85,30,6.35
370,Itoman,JP,2022-03-10 21:56:57,26.1247,127.6694,66.4,63,75,8.05
371,Ostrovnoy,RU,2022-03-10 21:56:57,68.0531,39.5131,27.27,89,70,17.72
372,Bandarbeyla,SO,2022-03-10 21:55:05,9.4942,50.8122,75.92,71,100,9.08
373,Diapaga,BF,2022-03-10 21:56:58,12.0708,1.7889,89.65,12,81,5.79
374,Sept-Iles,CA,2022-03-10 21:54:47,50.2001,-66.3821,36.03,59,75,14.97
375,San Cosme Y Damian,PY,2022-03-10 21:56:59,-27.3167,-56.35,77.18,95,81,12.35
376,Eilenburg,DE,2022-03-10 21:57:00,51.4598,12.6334,37.71,63,8,10.29
377,Quatre Cocos,MU,2022-03-10 21:57:00,-20.2078,57.7625,78.91,86,11,8.08
378,Los Algarrobos,PA,2022-03-10 21:57:01,8.5,-82.4333,86.41,58,40,10.36
379,Shizunai,JP,2022-03-10 21:56:44,42.3339,142.3669,35.01,89,100,5.86
380,Gbarnga,LR,2022-03-10 21:57:01,6.9956,-9.4722,79.02,81,100,4.97
381,Cueramaro,MX,2022-03-10 21:57:02,20.6167,-101.7167,81.21,9,94,17.6
382,Axim,GH,2022-03-10 21:57:03,4.8699,-2.2405,81.59,86,100,9.66
383,Ryotsu,JP,2022-03-10 21:57:03,38.0833,138.4333,44.74,72,88,8.39
384,Chapadinha,BR,2022-03-10 21:57:04,-3.7417,-43.3603,73.92,97,100,2.08
385,Kashi,CN,2022-03-10 21:57:04,39.4547,75.9797,51.01,12,20,6.71
386,Omboue,GA,2022-03-10 21:57:05,-1.5746,9.2618,79.45,85,97,6.15
387,Saint Anthony,US,2022-03-10 21:57:05,45.0205,-93.218,26.78,58,73,5.99
388,Taltal,CL,2022-03-10 21:57:06,-25.4,-70.4833,68.99,75,27,6.35
389,Klaksvik,FO,2022-03-10 21:57:06,62.2266,-6.589,45.52,83,100,26.33
390,Iqaluit,CA,2022-03-10 21:57:07,63.7506,-68.5145,-5.31,76,75,3.44
391,Kassala,SD,2022-03-10 21:57:07,15.451,36.4,84.74,36,59,9.13
392,Fort Morgan,US,2022-03-10 21:57:08,40.2503,-103.8,18.25,67,0,6.91
393,Santa Maria,BR,2022-03-10 21:53:49,-29.6842,-53.8069,72.7,94,75,2.3
394,Chalmette,US,2022-03-10 21:57:08,29.9427,-89.9634,72.0,56,72,4.0
395,Truro,GB,2022-03-10 21:57:09,50.2653,-5.0544,47.48,81,97,18.41
396,Tazovskiy,RU,2022-03-10 21:57:10,67.4667,78.7,-5.03,97,97,7.14
397,Plettenberg Bay,ZA,2022-03-10 21:57:10,-34.0527,23.3716,66.85,93,25,4.07
398,Mackay,AU,2022-03-10 21:52:37,-21.15,149.2,76.68,94,100,5.75
399,Synya,RU,2022-03-10 21:57:11,65.3718,58.0387,1.58,94,67,11.23
400,Hofn,IS,2022-03-10 21:56:32,64.2539,-15.2082,44.55,94,100,28.95
401,Chernihiv,UA,2022-03-10 21:57:12,51.0,32.0,20.25,62,58,16.93
402,Ambilobe,MG,2022-03-10 21:57:12,-13.2,49.05,73.69,98,100,3.02
403,Bakchar,RU,2022-03-10 21:57:13,57.0186,82.0711,-23.28,100,95,2.64
404,Thaba Nchu,ZA,2022-03-10 21:57:13,-29.2093,26.839,64.18,55,29,5.28
405,Hun,LY,2022-03-10 21:57:14,29.1268,15.9477,49.24,50,16,8.41
406,Nyagan,RU,2022-03-10 21:57:14,62.1406,65.3936,-13.68,100,71,4.29
407,Pitimbu,BR,2022-03-10 21:57:15,-7.4706,-34.8086,81.19,72,98,14.9
408,Pathein,MM,2022-03-10 21:57:15,16.7833,94.7333,74.79,77,47,7.52
409,Westport,US,2022-03-10 21:55:19,41.1415,-73.3579,48.56,61,99,4.0
410,Keti Bandar,PK,2022-03-10 21:57:16,24.1447,67.4497,74.91,68,1,11.05
411,Chara,RU,2022-03-10 21:57:17,56.9064,118.2631,2.86,92,100,1.97
412,Lastoursville,GA,2022-03-10 21:58:17,-0.8143,12.7287,70.23,98,100,8.1
413,Tromso,NO,2022-03-10 21:53:33,69.6496,18.957,37.42,81,75,19.57
414,Abu Kamal,SY,2022-03-10 21:58:18,34.4506,40.9171,56.17,45,6,17.56
415,Taloqan,AF,2022-03-10 21:58:18,36.7361,69.5345,59.56,43,100,7.58
416,Sergeyevka,KZ,2022-03-10 21:58:19,53.88,67.4158,-3.32,99,91,7.96
417,Cajati,BR,2022-03-10 21:58:19,-24.7361,-48.1228,74.14,99,99,3.62
418,Dombas,NO,2022-03-10 21:58:20,62.0696,9.1235,22.23,100,99,3.51
419,Mutis,CO,2022-03-10 21:58:20,6.2262,-77.4044,81.86,72,25,3.42
420,Saint-Francois,FR,2022-03-10 21:58:21,46.4154,3.9054,51.24,66,0,11.5
421,Ugoofaaru,MV,2022-03-10 21:58:21,5.6667,73.0,82.08,74,1,5.01
422,Mino,JP,2022-03-10 21:58:22,34.8269,135.4706,46.9,66,20,3.44
423,Bintulu,MY,2022-03-10 21:58:22,3.1667,113.0333,77.41,94,20,3.44
424,Capreol,CA,2022-03-10 21:58:23,46.706,-80.9225,23.92,54,75,13.8
425,Rocky Mountain House,CA,2022-03-10 21:58:23,52.3668,-114.9188,24.91,30,100,10.36
426,Hualmay,PE,2022-03-10 21:58:24,-11.0964,-77.6139,75.04,75,72,10.16
427,Kropotkin,RU,2022-03-10 21:58:24,45.4375,40.5756,32.32,66,99,14.88
428,Polyarnyy,RU,2022-03-10 21:58:25,69.1989,33.4478,31.59,88,100,18.72
429,Khani,GE,2022-03-10 21:58:25,41.9563,42.9566,29.77,99,100,2.73
430,Bubaque,GW,2022-03-10 21:58:26,11.2833,-15.8333,75.51,73,83,19.24
431,Copiapo,CL,2022-03-10 21:58:27,-27.3667,-70.3333,76.59,46,0,7.18
432,Belyy Yar,RU,2022-03-10 21:58:27,53.6039,91.3903,10.29,61,0,4.47
433,Kangaatsiaq,GL,2022-03-10 21:58:28,68.3065,-53.4641,-8.46,99,98,5.06
434,Povenets,RU,2022-03-10 21:58:28,62.8487,34.8262,26.58,92,95,8.41
435,Mwense,ZM,2022-03-10 21:58:28,-10.3845,28.698,68.16,96,100,2.51
436,Rassvet,RU,2022-03-10 21:58:29,46.8333,40.75,24.31,94,54,11.18
437,Kortkeros,RU,2022-03-10 21:58:30,61.8106,51.5806,-9.4,99,12,4.54
438,Pangody,RU,2022-03-10 21:58:30,65.85,74.4859,-4.59,95,100,8.28
439,Great Falls,US,2022-03-10 21:58:31,47.5002,-111.3008,30.67,35,100,5.99
440,San Francisco,US,2022-03-10 21:55:06,37.7749,-122.4194,70.32,25,0,11.5
441,Villa Maria,AR,2022-03-10 21:58:32,-32.4075,-63.2402,71.82,45,0,7.11
442,Xining,CN,2022-03-10 21:58:32,36.6167,101.7667,43.36,27,91,1.79
443,Elat,IL,2022-03-10 21:53:48,29.5581,34.9482,62.44,29,40,20.71
444,Umea,SE,2022-03-10 21:58:33,63.8284,20.2597,31.93,93,0,3.44
445,Chernyshevskiy,RU,2022-03-10 21:57:07,63.0128,112.4714,-14.87,100,97,2.21
446,Oussouye,SN,2022-03-10 21:58:34,12.485,-16.5469,75.38,59,75,11.9
447,Atasu,KZ,2022-03-10 21:58:34,48.6814,71.6433,20.23,90,100,9.28
448,Gobabis,NA,2022-03-10 21:58:35,-22.45,18.9667,69.12,69,55,7.85
449,Barao De Melgaco,BR,2022-03-10 21:58:35,-16.1944,-55.9675,74.73,91,100,2.51
450,Kendari,ID,2022-03-10 21:58:36,-3.945,122.4989,75.78,91,39,1.99
451,Haines Junction,CA,2022-03-10 21:58:36,60.7522,-137.5108,30.15,51,100,2.3
452,Watertown,US,2022-03-10 21:57:59,42.3709,-71.1828,48.92,48,100,1.99
453,Isangel,VU,2022-03-10 21:58:37,-19.55,169.2667,82.51,78,40,0.0
454,Marquard,ZA,2022-03-10 21:58:38,-28.6645,27.4305,64.2,76,40,9.78
455,Topoloveni,RO,2022-03-10 21:59:38,44.8167,25.0833,27.41,69,98,1.63
456,Jishou,CN,2022-03-10 21:59:39,28.3167,109.7167,60.48,90,0,0.94
457,Pudozh,RU,2022-03-10 21:59:39,61.8099,36.5345,19.04,95,74,7.99
458,Sao Filipe,CV,2022-03-10 21:59:40,14.8961,-24.4956,71.82,70,14,12.44
459,San Jeronimo,PE,2022-03-10 21:59:41,-11.9472,-75.2829,60.19,63,93,3.53
460,Vardo,NO,2022-03-10 21:59:42,70.3705,31.1107,34.2,80,93,22.28
461,Savonlinna,FI,2022-03-10 21:59:43,61.8699,28.88,30.25,80,100,6.91
462,Sistranda,NO,2022-03-10 21:59:19,63.7256,8.834,44.56,70,100,9.78
463,Santa Rosa,PH,2022-03-10 21:59:44,14.3122,121.1114,80.11,89,100,5.53
464,General Roca,AR,2022-03-10 21:59:45,-39.0333,-67.5833,76.62,24,14,14.54
465,Klyuchi,RU,2022-03-10 21:59:45,52.2667,79.1667,-1.62,100,83,5.26
466,Sigli,ID,2022-03-10 21:59:46,5.3848,95.9609,77.95,82,79,3.69
467,Tottori,JP,2022-03-10 21:59:47,35.5,134.2333,41.07,70,0,9.22
468,Teberda,RU,2022-03-10 21:59:47,43.4456,41.7448,22.42,95,100,2.59
469,Kaeo,NZ,2022-03-10 21:59:48,-35.1,173.7833,73.33,67,64,10.42
470,Aswan,EG,2022-03-10 21:59:49,24.0934,32.907,65.5,25,0,13.8
471,Ambon,ID,2022-03-10 21:59:50,-3.6954,128.1814,77.14,88,40,5.75
472,Sterling,US,2022-03-10 21:59:50,39.0062,-77.4286,51.58,51,100,4.61
473,Powell,US,2022-03-10 21:59:52,40.1578,-83.0752,50.61,52,0,3.44
474,Vysokogornyy,RU,2022-03-10 21:59:52,50.1167,139.15,22.14,99,100,2.98
475,Redmond,US,2022-03-10 21:55:08,47.674,-122.1215,50.92,39,96,3.0
476,La Ronge,CA,2022-03-10 21:59:53,55.1001,-105.2842,-0.15,55,75,20.71
477,Chilliwack,CA,2022-03-10 21:57:27,49.1747,-121.9443,46.18,41,100,5.01
478,Jalu,LY,2022-03-10 21:59:54,29.0331,21.5482,51.93,51,10,10.22
479,Hay River,CA,2022-03-10 21:59:55,60.8156,-115.7999,-5.82,54,20,6.91
480,Mayumba,GA,2022-03-10 21:59:56,-3.432,10.6554,80.69,80,97,5.53
481,Southbridge,US,2022-03-10 21:59:57,42.0751,-72.0334,45.86,56,100,1.99
482,Ramsar,IR,2022-03-10 21:59:58,36.9226,50.6426,49.44,100,100,4.61
483,Doka,SD,2022-03-10 21:59:58,13.5167,35.7667,88.86,16,54,10.02
484,La Tuque,CA,2022-03-10 21:59:59,47.4334,-72.7824,32.25,34,99,9.22
485,Gizo,SB,2022-03-10 21:57:44,-8.103,156.8419,82.92,74,55,5.68
486,Cootamundra,AU,2022-03-10 22:00:00,-34.65,148.0333,62.94,65,3,13.35
487,Kushmurun,KZ,2022-03-10 22:00:01,52.4503,64.6311,5.14,92,100,11.48
488,Kasempa,ZM,2022-03-10 22:00:02,-13.4584,25.8338,63.09,96,74,4.12
489,Tarime,TZ,2022-03-10 22:00:03,-1.35,34.3667,66.61,66,100,5.19
490,Kudahuvadhoo,MV,2022-03-10 22:00:06,2.6708,72.8944,82.26,71,7,9.08
491,Bouloupari,NC,2022-03-10 22:00:08,-21.8667,166.05,80.94,67,25,4.68
492,Oranjemund,NA,2022-03-10 21:54:58,-28.55,16.4333,75.85,67,98,4.85
493,Rosario,AR,2022-03-10 21:59:41,-32.9468,-60.6393,78.71,50,40,4.61
494,Wukari,NG,2022-03-10 22:00:10,7.85,9.7833,86.04,16,70,2.44
495,Guerrero Negro,MX,2022-03-10 21:53:50,27.9769,-114.0611,67.06,42,31,13.62
496,Arman,RU,2022-03-10 22:00:13,59.7,150.1667,16.83,79,100,7.96
497,Oktyabrskiy,RU,2022-03-10 22:00:17,54.4815,53.471,5.0,98,100,4.47
498,Tonekabon,IR,2022-03-10 22:00:18,36.8163,50.8738,50.45,96,100,6.13
499,Parainen,FI,2022-03-10 22:01:19,60.3067,22.301,33.37,83,100,14.09
500,Jaisalmer,IN,2022-03-10 22:01:19,26.9147,70.9181,75.38,27,0,7.02
501,Agoura Hills,US,2022-03-10 22:01:20,34.1364,-118.7745,70.57,39,2,11.21
502,Bilma,NE,2022-03-10 21:56:33,18.6853,12.9164,72.34,21,15,13.4
503,Hambantota,LK,2022-03-10 21:57:48,6.1241,81.1185,75.54,100,20,3.44
504,Flin Flon,CA,2022-03-10 22:01:21,54.7682,-101.865,1.92,78,100,16.69
505,Gubin,PL,2022-03-10 22:01:22,51.9496,14.7284,33.26,47,18,12.62
506,Hornepayne,CA,2022-03-10 22:01:23,49.2138,-84.7705,10.36,80,100,10.36
507,Phetchabun,TH,2022-03-10 22:01:23,16.25,101.0833,81.9,56,11,1.1
508,Margate,GB,2022-03-10 21:57:28,51.3813,1.3862,51.87,72,18,4.0
509,Kroya,ID,2022-03-10 22:01:24,-7.6331,109.2461,76.84,88,100,2.98
510,Canyon,US,2022-03-10 22:01:24,34.9803,-101.9188,36.45,32,2,7.72
511,Mahanoro,MG,2022-03-10 22:01:25,-19.9,48.8,74.95,93,98,3.04
512,Kahului,US,2022-03-10 22:00:37,20.8947,-156.47,82.98,74,4,13.0
513,Asfi,MA,2022-03-10 21:59:17,32.2994,-9.2372,55.9,81,1,9.8
514,Eureka,US,2022-03-10 21:57:50,40.8021,-124.1637,61.12,63,62,5.99
515,Kannur,IN,2022-03-10 22:01:26,11.8675,75.3576,75.76,84,0,3.56
516,Tabas,IR,2022-03-10 22:01:27,33.5959,56.9244,73.06,34,100,9.6
517,Rabo De Peixe,PT,2022-03-10 22:01:28,37.8,-25.5833,56.71,89,20,8.05
518,Havre-Saint-Pierre,CA,2022-03-10 22:01:29,50.2334,-63.5986,30.56,80,75,23.02
519,Panaba,MX,2022-03-10 22:01:29,21.2833,-88.2667,94.96,31,41,13.47
520,Chadiza,ZM,2022-03-10 22:01:30,-14.0678,32.4392,62.35,91,67,2.08
521,Itaituba,BR,2022-03-10 22:01:31,-4.2761,-55.9836,74.91,98,50,2.55
522,Seymchan,RU,2022-03-10 22:01:31,62.8833,152.4333,-2.92,99,100,1.43
523,Pandan,PH,2022-03-10 22:01:31,14.0453,124.1694,76.98,89,91,6.93
524,Houma,US,2022-03-10 21:58:04,29.5958,-90.7195,73.0,62,37,5.01
525,Beian,NO,2022-03-10 22:01:33,63.6559,9.5683,44.69,57,0,18.41
526,Havoysund,NO,2022-03-10 22:01:33,70.9963,24.6622,39.65,86,87,44.65
527,Carlsbad,US,2022-03-10 21:57:55,33.1581,-117.3506,70.39,64,55,8.01
528,Chekmagush,RU,2022-03-10 22:01:34,55.1319,54.6556,-1.75,99,99,5.17
529,Farmington,US,2022-03-10 21:59:06,36.7281,-108.2187,40.21,55,100,14.2
530,Shenjiamen,CN,2022-03-10 22:01:35,29.9576,122.298,55.08,91,93,11.56
531,Mawlaik,MM,2022-03-10 22:01:35,23.6333,94.4167,69.19,48,15,1.1
532,Machaneng,BW,2022-03-10 22:01:36,-23.1862,27.4886,73.78,39,74,8.32
533,Najran,SA,2022-03-10 22:01:37,17.4924,44.1277,71.96,25,89,5.48
534,Ketchikan,US,2022-03-10 22:01:37,55.3422,-131.6461,36.81,97,100,5.48
535,Strelka,RU,2022-03-10 22:01:38,58.0728,93.0344,-22.34,100,89,2.84
536,Borogontsy,RU,2022-03-10 22:01:38,62.6683,131.1683,-8.91,100,95,1.9
537,Arazede,PT,2022-03-10 22:01:39,40.2863,-8.65,57.06,90,94,16.73
538,Nioaque,BR,2022-03-10 22:01:39,-21.1353,-55.83,88.75,40,60,5.99
539,Lukovetskiy,RU,2022-03-10 22:01:40,64.2956,41.9211,20.05,94,100,8.57
540,Ponta Delgada,PT,2022-03-10 22:01:41,37.7333,-25.6667,57.92,67,20,8.05
541,Tuy Hoa,VN,2022-03-10 22:01:42,13.0833,109.3,69.13,91,98,5.79
542,Vestmannaeyjar,IS,2022-03-10 22:00:32,63.4427,-20.2734,46.17,88,100,25.17
543,Mayo,US,2022-03-10 22:01:43,38.8876,-76.5119,51.13,62,0,3.44
544,Karakol,KG,2022-03-10 21:56:25,42.4907,78.3936,33.66,57,91,4.05
545,Dicabisagan,PH,2022-03-10 22:02:43,17.0818,122.4157,74.86,95,100,6.98
546,Santa Helena De Goias,BR,2022-03-10 22:02:44,-17.8136,-50.5969,77.99,62,67,3.76
547,Netrakona,BD,2022-03-10 22:02:44,24.8833,90.7167,68.32,31,5,6.38
548,Goianesia,BR,2022-03-10 22:02:45,-15.3175,-49.1175,74.34,77,83,2.28
549,Kingisepp,RU,2022-03-10 22:02:45,59.3733,28.6134,18.95,83,13,5.84
550,Mount Isa,AU,2022-03-10 21:53:44,-20.7333,139.5,80.37,28,27,4.61
551,Qixia,CN,2022-03-10 22:02:46,37.2975,120.8256,43.23,90,3,4.34
552,Zharkovskiy,RU,2022-03-10 22:02:47,55.849,32.2697,12.81,96,53,2.1
